college,college_name,zip,county,mean_students_per_cohort,ec_own_ses_college,ec_own_ses_se_college,ec_parent_ses_college,ec_parent_ses_se_college,ec_high_own_ses_college,ec_high_own_ses_se_college,ec_high_parent_ses_college,ec_high_parent_ses_se_college,exposure_own_ses_college,exposure_parent_ses_college,bias_own_ses_college,bias_parent_ses_college,bias_high_own_ses_college,bias_high_parent_ses_college,clustering_college,support_ratio_college,volunteering_rate_college,ec_parent_ses_college_quartile,bias_own_ses_college_quartile,change_ses
1039500,University of San Diego,92110,6073,894,1.85452,0.018619999,1.61085,0.028519999,1.90237,0.01047,1.6364,0.02256,1.85201,1.60622,-0.00136,-0.00288,-0.02719,-0.018789999,0.26835001,0.99809998,0.065750003,4,3,1.582330001
1040200,Dakota County Technical College,55068,27037,26989.66666666667,1.53023,0.04989,1.21112,0.058979999,1.66431,0.03359,1.30031,0.051970001,1.57412,1.20985,0.02788,-0.00105,-0.057289999,-0.074770004,0.25325,0.91613001,0.05043,3,4,1.152140001
1043400,Renton Technical College,98056,53033,266,,,,,,,,,,,,,,,0.23185773,0.78341526,0.042320698,,,0
1043800,Haskell Indian Nations University,66046,20045,,0.93238997,0.046009999,0.78540999,0.061620001,1.05265,0.045449998,0.78637999,0.065480001,0.85948002,0.73506999,-0.084830001,-0.068489999,-0.22474,-0.069810003,0.37318999,0.99776,0.094130002,1,1,0.723789989
1043900,Southwest Tennessee Community College,38103,47157,2052.666666666667,0.52677,0.022500001,0.65327001,0.036649998,1.00442,0.027629999,1.00437,0.042369999,0.67862999,0.81238002,0.22376999,0.19585,-0.48006001,-0.23633,0.14623,0.93725997,0.03565,1,4,0.616620012
1045300,Washington State Community College,45750,39167,326.6666666666667,1.19776,0.044429999,0.82025999,0.051959999,1.3316801,0.038570002,0.86050999,0.053070001,1.17472,0.78681999,-0.019610001,-0.0425,-0.13361,-0.093649998,0.28815001,0.98741001,0.089089997,1,2,0.768299991
1047400,Marymount California University,90275,6037,110,1.62949,0.056790002,,,1.72488,0.045600001,,,1.63903,,0.00582,,-0.052379999,,0.42199001,0.99579,0.04335,,3,0
1048700,West Georgia Technical College,30182,13143,434.3333333333333,0.73390001,0.025459999,0.87445998,0.032590002,0.95468003,0.025909999,0.95205998,0.0328,0.74976999,0.89469999,0.02117,0.02263,-0.27329001,-0.064099997,0.22587,0.97316003,0.043949999,1,3,0.841869978
1049100,Hennepin Technical College,55445,27053,26989.66666666667,1.27727,0.072959997,,,1.64187,0.041200001,,,1.54979,,0.17584001,,-0.059409998,,0.21515,0.76644999,0.045310002,,4,0
1053000,Quinebaug Valley Community College,6239,9015,244,1.28852,0.046980001,1.03228,0.053229999,1.5075001,0.034449998,1.107,0.05116,1.34579,1.06221,0.04256,0.028179999,-0.12016,-0.042160001,0.28566,0.99037999,0.065459996,2,4,0.979050001
1054600,Century College,55110,27163,26989.66666666667,1.41873,0.032480001,1.09746,0.036490001,1.63245,0.022050001,1.18142,0.03458,1.48545,1.0989,0.044909999,0.00131,-0.098959997,-0.075099997,0.20183,0.93344003,0.051569998,2,4,1.060969999
1057300,West Virginia Junior College-Charleston,25313,54039,,,,,,,,,,,,,,,,0.31851166,0.95370144,0.069311321,,,0
1063300,Houston Community College,77002,48201,3907.5,1.15503,0.02908,0.74871999,0.041049998,1.38841,0.02496,0.87252003,0.044020001,1.23352,0.80779999,0.06363,0.073129997,-0.12556,-0.080119997,0.1559,0.82709998,0.034120001,1,4,0.707669992
1065200,Pasco-Hernando State College,34654,12101,930,0.95633,0.022709999,0.84500003,0.027109999,1.09523,0.021159999,0.92321998,0.02712,0.94033003,0.85584003,-0.01701,0.01267,-0.16473,-0.078730002,0.20713,0.97305,0.047680002,1,2,0.817890031
1067400,Texas Tech University Health Sciences Center,79430,48303,,,,,,,,,,,,,,,,0.3590247,0.91251284,0.043133479,,,0
1068400,Erie Community College,14203,36029,2363.666666666667,0.75681001,0.020989999,0.81682998,0.030339999,1.35604,0.019990001,1.0459501,0.03119,1.03364,0.90057999,0.26782,0.092990004,-0.31189999,-0.16142,0.18588001,0.96859998,0.042550001,1,4,0.786489981
1073600,Marion Technical College,43302,39101,295,1.24687,0.04685,0.87287003,0.05246,1.47656,0.03836,0.92580003,0.055130001,1.252,0.86163998,0.0041,-0.01303,-0.17935,-0.07446,0.27265999,0.97589999,0.061179999,1,3,0.82041003
1087900,Richland Community College,62521,17115,533.3333333333334,0.94972998,0.033950001,0.8901,0.040619999,1.30714,0.02915,0.93643999,0.040180001,1.0149699,0.90586001,0.064280003,0.0174,-0.28786001,-0.03376,0.26524001,0.99136001,0.059,2,4,0.849480001
1088100,Stark State College,44720,39151,762,0.74542999,0.02713,0.76871997,0.034200002,1.14469,0.02771,0.87729001,0.036520001,0.89192998,0.82520002,0.16425,0.068449996,-0.28338,-0.06312,0.19265001,0.93404001,0.09217,1,4,0.734519968
1092200,University of Puerto Rico-Utuado,641,72141,,,,,,,,,,,,,,,,0.39635095,0.97521114,0.005422556,,,0
1097500,University of Puerto Rico-Bayamon,959,72021,,1.5508699,0.07412,,,1.57188,0.055980001,,,1.50823,,-0.028270001,,-0.042199999,,0.18817,0.87127,0.033399999,,1,0
1099700,East Georgia State College,30401,13107,349,0.62316,0.036770001,0.77096999,0.053950001,0.83806002,0.044070002,0.86874998,0.05926,0.66007,0.79016,0.055909999,0.024289999,-0.26966,-0.099459998,0.31643999,0.98359001,0.0449,1,4,0.717019989
1099800,Pennsylvania Institute of Technology,19063,42045,,,,,,,,,,,,,,,,0.26328167,0.71585345,0.030760128,,,0
1100900,Palau Community College,96940,-2,,,,,,,,,,,,,,,,0.43005913,0.99767041,0.004876422,,,0
1104600,Central Ohio Technical College,43055,39089,337.3333333333333,1.1109101,0.04403,0.89067,0.051989999,1.4480799,0.03387,1.03572,0.05198,1.22851,0.92290002,0.095720001,0.03492,-0.17873,-0.12224,0.22691999,0.94229001,0.068960004,2,4,0.838680001
1111200,FIDM-Fashion Institute of Design & Merchandising-Los Angeles,90015,6037,932.5,1.76697,0.046399999,1.44147,0.062240001,1.8026299,0.029130001,1.5213701,0.047090001,1.78931,1.45399,0.01249,0.00861,-0.00744,-0.04634,0.19984999,0.86923999,0.04448,4,3,1.379229999
1113300,College of Eastern Idaho,83404,16019,134.5,0.76511002,0.075669996,,,0.98787999,0.074680001,,,0.80675,,0.05161,,-0.22452,,0.17632,0.82323003,0.090800002,,4,0
1114500,Lone Star College System,77381,48339,5143.333333333333,1.25616,0.01842,1.05039,0.02376,1.49629,0.0142,1.29872,0.02091,1.32675,1.13001,0.053199999,0.070459999,-0.12779,-0.14930999,0.16056,0.92557001,0.045699999,2,4,1.02663
1115000,Asnuntuck Community College,6082,9003,214.6666666666667,1.47993,0.060860001,1.32137,0.066140004,1.62161,0.039489999,1.31866,0.062509999,1.50199,1.31041,0.01469,-0.00836,-0.079640001,-0.00629,0.27930999,0.97557002,0.04535,3,3,1.255229996
1116100,Texas A & M University-Corpus Christi,78412,48355,791,1.59279,0.02359,1.3069,0.029720001,1.7032501,0.015659999,1.34322,0.026040001,1.54687,1.26923,-0.029689999,-0.029680001,-0.10109,-0.0583,0.20814,0.97367001,0.050530002,3,1,1.277179999
1116300,The University of Texas at Tyler,75799,48423,182.6666666666667,1.63141,0.034109998,1.3565,0.038240001,1.78087,0.02046,1.42804,0.03255,1.60176,1.33506,-0.018510001,-0.016070001,-0.11182,-0.069650002,0.23289999,0.97442001,0.05345,3,2,1.318259999
1116700,Community College of Vermont,5602,50023,1540,1.0220701,0.039310001,0.78349,0.042830002,1.27048,0.032140002,0.87397999,0.045449998,1.07048,0.82138997,0.045219999,0.04614,-0.18683,-0.064029999,0.24981999,0.94590998,0.072140001,1,4,0.740659998
1119700,Mayland Community College,28777,37011,110,0.40757,0.048009999,,,0.54012001,0.05878,,,0.39032,,-0.044190001,,-0.3838,,0.37994999,0.99730998,0.03461,,1,0
1121000,Bunker Hill Community College,2129,25025,684.6666666666666,1.30171,0.034010001,0.64885002,0.04992,1.44147,0.0286,0.71083999,0.05539,1.32225,0.66903001,0.01553,0.030169999,-0.090159997,-0.062490001,0.16575,0.89569002,0.0491,1,3,0.59893002
1122000,Windward Community College,96744,15003,5860.333333333333,1.42427,0.061549999,,,1.48239,0.0469,,,1.40903,,-0.01081,,-0.052060001,,0.25854,0.96625,0.083959997,,2,0
1138500,College of the Atlantic,4609,23009,,1.58154,0.066610001,,,1.65441,0.05336,,,1.54608,,-0.022940001,,-0.070069999,,0.55451,1,0.29578999,,1,0
1146200,University of Alaska Anchorage,99508,2020,3342.666666666667,1.6037,0.02307,1.44056,0.02816,1.70699,0.01544,1.51422,0.023159999,1.58033,1.4381,-0.01479,-0.00171,-0.080150001,-0.052930001,0.18489,0.96948999,0.10093,4,2,1.4124
1164900,Loyola Marymount University,90045,6037,1016,1.8676,0.016659999,1.61724,0.025629999,1.918,0.00898,1.66395,0.020679999,1.86057,1.63809,-0.00378,0.01273,-0.03087,-0.015790001,0.25481999,0.99782997,0.072549999,4,2,1.591610001
1166700,Northeast Community College,68702,31119,637.3333333333334,1.369,0.02902,0.85433,0.032129999,1.5118901,0.021199999,0.88692999,0.032869998,1.32406,0.82492,-0.033950001,-0.03565,-0.14185999,-0.075170003,0.24764,0.99351001,0.046810001,1,1,0.822200001
1167200,Mendocino College,95482,6045,482,0.79294997,0.033259999,0.81152999,0.045219999,1.02083,0.03246,0.90834999,0.04589,0.81154001,0.82831001,0.022910001,0.02025,-0.25788999,-0.09663,0.27678001,0.99039,0.07903,1,3,0.766309991
1167300,Maine College of Art,4101,23005,,1.46163,0.06763,,,1.55299,0.06067,,,1.44482,,-0.01163,,-0.074859999,,0.50037003,1,0.1005,,2,0
1167800,SUNY Polytechnic Institute,13502,36065,94.66666666666667,1.61484,0.062290002,1.2649601,0.084799998,1.68937,0.044210002,1.29545,0.076669998,1.54925,1.17598,-0.042339999,-0.075669996,-0.090449996,-0.10159,0.40623,0.99035001,0.03988,3,1,1.180160102
1171100,University of Houston-Clear Lake,77058,48201,4619.333333333333,1.59314,0.04941,,,1.71211,0.036010001,,,1.62341,,0.018650001,,-0.054639999,,0.21387,0.83951998,0.041839998,,3,0
1171900,Universidad Ana G. Mendez-Gurabo Campus,778,72063,,0.84187001,0.076459996,,,1.03657,0.084239997,,,0.80607003,,-0.044410001,,-0.28595999,,0.17613,0.74532002,0.01908,,1,0
1172700,Delaware Technical Community College-Terry,19901,10001,308,1.2230999,0.025669999,1.02579,0.033160001,1.4201601,0.020400001,1.17371,0.0309,1.2330101,1.06855,0.00804,0.04002,-0.15177999,-0.098410003,0.18893,0.95762998,0.044489998,2,3,0.992629999
1174500,Ohio Technical College,44103,39035,,1.2108999,0.054719999,0.97692001,0.062350001,1.35627,0.048420001,0.97592002,0.063830003,1.19046,0.91545999,-0.017170001,-0.067129999,-0.13929,-0.066040002,0.38899001,0.93962002,0.06171,2,2,0.914570009
1182000,San Diego Miramar College,92126,6073,4152.666666666667,1.49134,0.047120001,1.3602999,0.068279997,1.61414,0.033020001,1.4265,0.05353,1.51169,1.36642,0.01346,0.00448,-0.067769997,-0.04397,0.24879,0.94532001,0.028580001,3,3,1.292019903
1182400,Wisconsin Indianhead Technical College,54871,55129,642,1.3263299,0.06109,0.90373999,0.07006,1.45924,0.04532,0.86159998,0.068389997,1.3220201,0.84226,-0.00326,-0.07299,-0.10379,-0.02296,0.27024999,0.93813002,0.071029998,2,2,0.83367999
1186200,Northland Pioneer College,86025,4017,400.3333333333333,0.71090001,0.042789999,0.79083002,0.05539,1.0554399,0.043669999,0.91627997,0.059239998,0.75932997,0.81746,0.063780002,0.032570001,-0.38995999,-0.12089,0.28997999,0.97878999,0.068070002,1,4,0.73544002
1186400,Mohave Community College,86409,4015,592.3333333333334,1.00852,0.037129998,0.5715,0.039999999,1.1869299,0.032609999,0.69660997,0.048330002,1.01582,0.62142003,0.00719,0.080339998,-0.16844,-0.12099,0.25964999,0.97782999,0.0537,1,3,0.531500001
1193000,Roxbury Community College,2120,25025,143.5,1.14416,0.092830002,,,1.29453,0.080169998,,,1.13568,,-0.00746,,-0.13987,,0.16032,0.76782,0.019509999,,2,0
1201500,Austin Community College District,78752,48453,4347.333333333333,1.16824,0.02189,0.93821001,0.02753,1.45328,0.01771,1.14587,0.02617,1.24752,1.0073299,0.063550003,0.068619996,-0.16494,-0.13754,0.16428,0.91971999,0.047809999,2,4,0.91068001
1203100,San Diego Christian College,92071,6073,,1.6151299,0.062010001,,,1.68689,0.049649999,,,1.56393,,-0.032740001,,-0.078620002,,0.52244997,1,0.031270001,,1,0
1205000,Rosedale Technical College,15205,42003,,,,,,,,,,,,,,,,0.37332556,0.91889971,0.04134845,,,0
1205900,Trinity Bible College and Graduate School,58436,38021,,,,,,,,,,,,,,,,0.65439057,0.99930614,0.03665553,,,0
1210500,National Park College,71913,5051,323.3333333333333,0.69006997,0.03128,0.62959999,0.040959999,0.80554998,0.032499999,0.70156997,0.043310001,0.70455998,0.63678002,0.02056,0.01128,-0.14332999,-0.10174,0.25444001,0.99056,0.069229998,1,3,0.588639991
1212300,University of Puerto Rico-Aguadilla,604,72005,,1.25804,0.068659998,,,1.3292,0.063050002,,,1.18715,,-0.05971,,-0.11965,,0.23407,0.95731997,0.040210001,,1,0
1216500,Atlanta Metropolitan State College,30310,13121,331.3333333333333,0.83534998,0.058660001,,,0.91206002,0.060540002,,,0.81792998,,-0.021299999,,-0.11509,,0.19627,0.85058999,0.030789999,,1,0
1218200,Chattahoochee Valley Community College,36869,1113,263,0.5783,0.04245,0.84227002,0.066519998,0.78715003,0.05102,0.94949001,0.068049997,0.63148999,0.88902998,0.08422,0.0526,-0.2465,-0.068010002,0.29188001,0.98417997,0.054529998,1,4,0.775750022
1226000,East Arkansas Community College,72335,5123,213,0.73593003,0.04603,0.57122999,0.057519998,0.87832999,0.04648,0.66613001,0.066200003,0.72385001,0.52990001,-0.01668,-0.077990003,-0.21341,-0.25707999,0.40244001,0.99787998,0.051290002,1,2,0.513709992
1226100,North Arkansas College,72601,5009,331.3333333333333,0.81573999,0.033780001,0.49821001,0.037500001,0.90417999,0.033890001,0.54830003,0.042780001,0.83055001,0.52252001,0.017820001,0.046530001,-0.088660002,-0.049339999,0.30451,0.99588001,0.093780003,1,3,0.460710009
1230000,Palmer College of Chiropractic,52803,19163,,1.4410599,0.068449996,,,1.4452,0.057240002,,,1.3677599,,-0.053599998,,-0.056620002,,0.44530001,0.99316001,0.05745,,1,0
1231500,Cornish College of the Arts,98121,53033,104.5,1.77575,0.038339999,1.50161,0.069260001,1.7959,0.03101,1.46766,0.061620001,1.74309,1.43566,-0.01874,-0.045929998,-0.030300001,-0.022290001,0.46103999,0.99975002,0.25551999,4,2,1.432349999
1239300,Thomas Jefferson University,19107,42101,,1.80483,0.031479999,1.46158,0.04572,1.84668,0.018890001,1.47955,0.037020002,1.77095,1.44732,-0.019130001,-0.00985,-0.042769998,-0.02227,0.31830001,0.99518001,0.052379999,4,2,1.41586
1245200,Evergreen Valley College,95135,6085,1523,1.48938,0.043280002,0.71125001,0.06151,1.58679,0.032960001,0.9659,0.06859,1.51565,0.78368002,0.01733,0.092430003,-0.046939999,-0.23251,0.17957,0.85465002,0.03145,1,3,0.64974001
1250000,Ranken Technical College,63113,29510,380,1.44319,0.053089999,1.03214,0.064199999,1.538,0.041760001,1.1210001,0.059749998,1.41299,1.0317301,-0.021369999,-0.00039,-0.088469997,-0.086520001,0.24000999,0.87519002,0.046009999,2,1,0.967940001
1255000,Los Angeles Mission College,91342,6037,8129.333333333333,0.74001002,0.04386,,,0.92962998,0.047929998,,,0.81761998,,0.094930001,,-0.13698,,0.18661,0.84952998,0.023460001,,4,0
1256100,Five Towns College,11746,36103,,1.66826,0.046689998,1.15755,0.076860003,1.73708,0.03709,1.28387,0.072219998,1.66761,1.25879,-0.00039,0.080430001,-0.04166,-0.019929999,0.47435999,0.99637997,0.049150001,3,3,1.080689997
1257400,Ringling College of Art and Design,34234,12115,177.3333333333333,1.65475,0.037140001,1.42829,0.05528,1.73156,0.025909999,1.47157,0.050500002,1.6171,1.40205,-0.02328,-0.018719999,-0.070780002,-0.04958,0.43766999,0.99904001,0.064240001,4,1,1.37301
1258000,Saint Louis Christian College,63033,29189,,,,,,,,,,,,,,,,0.6977337,1,0.073830023,,,0
1258600,Metropolitan Community College Area,68111,31055,1957.333333333333,1.36665,0.040119998,0.87933999,0.045120001,1.66517,0.027279999,1.09466,0.04558,1.4867001,0.96297002,0.080750003,0.086850002,-0.12005,-0.13675,0.20398,0.86478001,0.07559,1,4,0.834219989
1269300,Pellissippi State Community College,37933,47093,1457,1.14136,0.026210001,0.85035998,0.03125,1.35194,0.021469999,0.94872999,0.03167,1.14145,0.87127,8E-05,0.02399,-0.18441001,-0.088909999,0.19527,0.95573997,0.06758,1,3,0.81910998
1275000,Edison State Community College,45356,39109,,1.26766,0.04665,0.98821998,0.053240001,1.4768699,0.034910001,1.0161099,0.052949999,1.27382,0.94635999,0.00483,-0.044229999,-0.1594,-0.073710002,0.24014001,0.96364999,0.064999998,2,3,0.934979979
1281300,John Wood Community College,62305,17001,399,1.12571,0.03334,0.82804,0.039390001,1.37851,0.02782,0.90766001,0.040879998,1.1272399,0.80975997,0.00136,-0.022569999,-0.22291,-0.12089,0.30118999,0.99642998,0.1005,1,3,0.788649999
1284200,Oxnard College,93033,6111,4747.333333333333,0.82836998,0.036120001,0.66426003,0.060400002,1.02867,0.035489999,0.75103003,0.06566,0.83961999,0.70090997,0.0134,0.052280001,-0.22517,-0.071510002,0.1732,0.94090998,0.026040001,1,3,0.603860028
1286000,Arkansas Northeastern College,72316,5093,304.6666666666667,0.90837002,0.042199999,0.60895997,0.051279999,1.06153,0.042550001,0.64302999,0.056559999,0.92215002,0.54844999,0.01495,-0.11034,-0.15114,-0.17245001,0.36151999,0.99697,0.041000001,1,3,0.557679971
1287000,Southern State Community College,45133,39071,340.5,1.09514,0.041719999,0.81571001,0.047430001,1.29317,0.035300002,0.80597001,0.05046,1.0928299,0.80616999,-0.00212,-0.01184,-0.18332,0.00025,0.28073999,0.97531998,0.09104,1,3,0.768280009
1290700,Lake Tahoe Community College,96150,6017,340.6666666666667,1.0880001,0.05043,0.94907999,0.07587,1.3135999,0.04552,1.1167099,0.074840002,1.15157,1.06221,0.055199999,0.10651,-0.1407,-0.051320001,0.32846999,0.99263,0.10154,2,4,0.87320999
1295400,Hudson County Community College,7306,34017,719,1.30867,0.029929999,0.47990999,0.039480001,1.46612,0.02503,0.54000998,0.04885,1.32969,0.47723001,0.015799999,-0.00562,-0.10261,-0.13155,0.20038,0.96327001,0.0208,1,3,0.440429989
1320800,Baptist Bible College,65803,29077,124.5,1.70407,0.056449998,,,1.75457,0.042580001,,,1.61105,,-0.057739999,,-0.089079998,,0.61957002,1,0.06213,,1,0
1323100,University of Houston-Victoria,77901,48469,4619.333333333333,1.37277,0.064829998,1.07262,0.088629998,1.5797,0.04992,1.14095,0.080909997,1.43414,1.08178,0.042789999,0.00847,-0.1015,-0.054699998,0.32148001,0.96565002,0.049229998,2,4,0.983990002
1326300,South Hills School of Business & Technology,16801,42027,175.3333333333333,1.29409,0.070050001,0.89538997,0.082719997,1.45285,0.054570001,0.89262998,0.082379997,1.27095,0.82291001,-0.018209999,-0.088079996,-0.14311001,-0.084720001,0.31104001,0.96399999,0.0682,2,2,0.812669973
1465900,Oglala Lakota College,57752,46102,,0.35659,0.04535,,,0.50037003,0.058419999,,,0.32032999,,-0.11321,,-0.56208003,,0.29277,0.98610002,0.1102,,1,0
1536100,Guam Community College,96913,66010,,1.11396,0.086300001,,,1.22021,0.079300001,,,1.0694,,-0.041669998,,-0.14102,,0.20553,0.84794998,0.024739999,,1,0
2052200,Black River Technical College,72455,5121,255,0.88067001,0.038600001,0.44396001,0.039609998,0.96331,0.036979999,0.45041001,0.048700001,0.86581999,0.45273,-0.01716,0.019370001,-0.1126,0.00512,0.29001001,0.98957002,0.071400002,1,2,0.404350012
2055400,Bossier Parish Community College,71111,22015,820,0.77932,0.024769999,0.80317998,0.032650001,1.1635799,0.024010001,0.95933002,0.033500001,0.87948,0.85579002,0.11388,0.061469998,-0.32302999,-0.121,0.20236,0.98040998,0.045850001,1,4,0.770529979
2063000,Montserrat College of Art,1915,25009,,,,,,,,,,,,,,,,0.49834505,0.99874789,0.064949356,,,0
2065300,Prescott College,86301,4025,,,,,,,,,,,,,,,,0.48215294,0.99944258,0.26786682,,,0
2066200,The New School,10011,36061,575.6666666666666,1.86215,0.03576,1.46594,0.06168,1.93256,0.01719,1.53223,0.04848,1.87239,1.4836,0.00547,0.0119,-0.032140002,-0.032779999,0.24247,0.96994001,0.080020003,4,3,1.40426
2068200,Cox College,65802,29077,,,,,,,,,,,,,,,,0.32957014,0.88528067,0.0570205,,,0
2068300,Douglas Education Center,15062,42129,,1.3052599,0.080320001,,,1.32548,0.073090002,,,1.27832,,-0.02107,,-0.03689,,0.44699001,0.97381997,0.088749997,,1,0
2070500,Concordia University-Irvine,92612,6059,201,1.7848001,0.034630001,1.6194201,0.04916,1.82479,0.024839999,1.65282,0.036880001,1.7665,1.6298701,-0.01036,0.00641,-0.033,-0.01408,0.36249,0.99691999,0.072449997,4,2,1.5702601
2073400,Carver Career Center,25306,54039,,,,,,,,,,,,,,,,0.36460835,0.96747392,0.076197915,,,0
2073500,University of Arkansas Community College-Batesville,72503,5063,188.3333333333333,0.92912,0.04442,0.55961001,0.050080001,1.01092,0.04332,0.55980998,0.056129999,0.91204,0.58059001,-0.01873,0.036150001,-0.10842,0.035799999,0.30950999,0.99520999,0.066950001,1,2,0.509530009
2073900,Wor-Wic Community College,21804,24045,421.5,0.85715002,0.03108,0.94349003,0.041749999,1.04738,0.03025,1.0559,0.040449999,0.89444,0.9774,0.041680001,0.034699999,-0.17099001,-0.080310002,0.26532999,0.99185997,0.048500001,2,4,0.901740031
2074400,Frontier Community College,62837,17191,,0.99397999,0.068879999,0.73707002,0.08196,1.1898299,0.061579999,0.75443,0.087190002,0.92638999,0.70516002,-0.072959997,-0.045260001,-0.28437001,-0.069880001,0.43876001,0.99826998,0.040229999,1,1,0.65511002
2074600,South Arkansas Community College,71731,5139,202.6666666666667,0.91218001,0.041639999,0.65024,0.058219999,1.0003901,0.041889999,0.71600997,0.061810002,0.90046,0.65221,-0.01301,0.00302,-0.11097,-0.097819999,0.35751,0.99458998,0.20486,1,2,0.592020001
2074800,Life University,30060,13067,,1.4610699,0.056030001,,,1.5071599,0.048239999,,,1.43698,,-0.016759999,,-0.048840001,,0.41788,0.99315,0.072400004,,2,0
2075300,University of Arkansas-Pulaski Technical College,72118,5119,779.6666666666666,0.68004,0.02726,0.68137997,0.038430002,0.90678,0.02812,0.87017,0.043299999,0.7421,0.75150001,0.083630003,0.0933,-0.2219,-0.15791,0.19687,0.97610003,0.03675,1,4,0.642949968
2075800,Southern California Institute of Architecture,90013,6037,,,,,,,,,,,,,,,,0.61002326,0.99827731,0.019539898,,,0
2077100,Milwaukee Institute of Art & Design,53202,55079,129.6666666666667,1.6068,0.047150001,1.27127,0.0682,1.68121,0.036479998,1.28397,0.063759997,1.60209,1.23693,-0.00294,-0.02777,-0.049380001,-0.038029999,0.44687,0.99677002,0.13301,3,2,1.20307
2081400,Arlington Baptist University,76012,48439,,,,,,,,,,,,,,,,0.65253067,0.99895316,0.053459149,,,0
2083900,Northern New Mexico College,87532,35039,,0.30316001,0.032900002,0.51190001,0.063409999,0.43296999,0.044799998,0.59473002,0.079259999,0.35141,0.57440001,0.1373,0.1088,-0.2321,-0.035399999,0.25843,0.99462998,0.03974,1,4,0.448490011
2087000,Ozarka College,72556,5065,,0.75016999,0.05043,0.47801,0.055039998,0.86036003,0.051759999,0.47854999,0.05948,0.72411001,0.47075,-0.03599,-0.01544,-0.18816,-0.01657,0.36750999,0.98853999,0.078029998,1,1,0.422970002
2092500,Laurel Technical Institute,16148,42085,,,,,,,,,,,,,,,,0.26290256,0.86856949,0.055151004,,,0
2098300,Western Technical College,79927,48141,224,,,,,,,,,,,,,,,0.16537614,0.59826314,0.012629237,,,0
2099500,Central Community College,68802,31079,1041,1.21544,0.039999999,0.80032003,0.046270002,1.4427299,0.031750001,0.90583998,0.047049999,1.23508,0.80844003,0.015900001,0.01005,-0.16813,-0.12049,0.23058,0.96372998,0.054019999,1,3,0.754050028
2100000,Universidad Politecnica de Puerto Rico,919,72127,,1.53909,0.075719997,,,1.61472,0.06013,,,1.54234,,0.0021,,-0.04693,,0.25486001,0.93870997,0.024870001,,3,0
2107300,Pennsylvania Academy of the Fine Arts,19102,42101,,,,,,,,,,,,,,,,0.64922231,0.99760461,0.082416505,,,0
2107700,Truckee Meadows Community College,89512,32031,1219,1.12585,0.029209999,1.02563,0.038559999,1.29327,0.02561,1.15178,0.03664,1.1663001,1.03623,0.034680001,0.01022,-0.10886,-0.11151,0.15644,0.93458003,0.068000004,2,4,0.987070001
2107800,University of Hawaii-West Oahu,96707,15003,5860.333333333333,1.43705,0.076640002,,,1.5497,0.057,,,1.46746,,0.02073,,-0.05604,,0.24359,0.88247001,0.05192,,3,0
2110200,Columbia College Hollywood,91356,6037,,,,,,,,,,,,,,,,0.59180701,0.99853569,0.074657336,,,0
2111100,University of Arkansas Community College Rich Mountain,71953,5113,111,0.78575999,0.057569999,,,0.89649999,0.056620002,,,0.75951999,,-0.034540001,,-0.18034001,,0.38835001,0.99541998,0.077509999,,1,0
2111300,Cuyamaca College,92019,6073,3461,1.16729,0.047839999,1.11075,0.067510001,1.3362,0.04053,1.20924,0.064120002,1.2289701,1.10534,0.050190002,-0.0049,-0.087240003,-0.093999997,0.22724999,0.90951997,0.03954,2,4,1.043239999
2112200,Great Lakes Institute of Technology,16509,42049,,0.88532001,0.080300003,,,1.10322,0.078450002,,,0.93926001,,0.057429999,,-0.17456,,0.23469,0.85312998,0.10856,,4,0
2114200,Johnson College,18508,42069,117,1.27176,0.066770002,0.89358002,0.089979999,1.29986,0.061590001,0.99687999,0.086560003,1.18805,0.90411001,-0.070459999,0.01165,-0.094120003,-0.1026,0.30241001,0.95905,0.062940001,2,1,0.803600021
2116300,Pueblo Community College,81004,8101,7488,0.75896001,0.03033,0.64366001,0.036789998,1.01317,0.028720001,0.80734998,0.040879998,0.85900998,0.70784998,0.11647,0.090680003,-0.17946,-0.14057,0.20193,0.97601002,0.040679999,1,4,0.606870012
2117100,The Art Institute of Houston,77027,48201,401,1.45724,0.083779998,,,1.62517,0.059130002,,,1.56066,,0.066270001,,-0.041329999,,0.30302,0.89109999,0.051449999,,4,0
2117102,The Art Institute of Austin,78602,48021,,1.41327,0.074139997,,,1.5102299,0.061469998,,,1.37067,,-0.03108,,-0.10182,,0.30184001,0.93719,0.052080002,,1,0
2117104,The Art Institute of San Antonio,78230,48029,,,,,,,,,,,,,,,,0.39635435,0.92714274,0.038438477,,,0
2117500,Naropa University,80302,8013,,,,,,,,,,,,,,,,0.46051508,0.99633962,0.23038867,,,0
2119100,Mission College,95054,6085,1567.333333333333,1.75932,0.061420001,,,1.8295,0.035050001,,,1.75148,,-0.00447,,-0.044539999,,0.22896001,0.86488998,0.041340001,,2,0
2120700,San Joaquin Valley College-Visalia,93291,6107,536.5,,,,,,,,,,,,,,,0.20367491,0.62432569,0.019304112,,,0
2136600,Wisconsin Lutheran College,53226,55079,147.6666666666667,1.72191,0.03173,1.39509,0.04648,1.77733,0.02428,1.3907501,0.045340002,1.70583,1.33321,-0.00943,-0.04642,-0.04191,-0.043159999,0.39438,0.99804002,0.0438,4,2,1.34861
